motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4982-1.02,-0.004121347625468485,0.004121347625468485,0.014756251209643358,0.02982479894217707
M4983-1.02,-0.00357928213662433,0.00357928213662433,0.023929486662266984,0.04008807584547503
M5215-1.02,-0.0019548150517140948,0.0019548150517140948,0.0048777503410173005,0.013158076272528154
M1869-1.02,-0.0015604384660197858,0.0015604384660197858,0.005762877000904485,0.01548452067165938
M4898-1.02,-0.0013819226543765068,0.0013819226543765068,0.004173337033683419,0.01466909261404464
M5172-1.02,0.0012568204755748782,0.0012568204755748782,0.001466408893271099,0.007313798014879499
M5189-1.02,-0.0011382771533040674,0.0011382771533040674,0.0011382771533040674,0.006183210597274359
M4876-1.02,-0.001131688507058944,0.001131688507058944,0.0012070837779881965,0.005621664201882488
M5247-1.02,0.0011109417141060985,0.0011109417141060985,0.0016373924166642173,0.008023696577113347
M5152-1.02,-0.001103588209640922,0.001103588209640922,0.0019821277328230195,0.010284973259481037
M4757-1.02,0.001040106453393604,0.001040106453393604,0.001089905714654526,0.006397512282863402
M4922-1.02,-0.0009822261089069222,0.0009822261089069222,0.0014632459844563192,0.008927217464041234
M5241-1.02,-0.0009800574596821974,0.0009800574596821974,0.0009800574596821974,0.0071691899006329435
M2061-1.02,-0.0009603272876554098,0.0009603272876554098,0.0009603272876554098,0.007189835312286094
M6537-1.02,0.0009156176910573274,0.0009156176910573274,0.0009156176910573274,0.004660102472498978
M5148-1.02,-0.0009016818237862849,0.0009016818237862849,0.001188154778380957,0.010508285508371787
M5167-1.02,-0.0008829360469552207,0.0008829360469552207,0.0025848311118194032,0.00874711802165407
M1098-1.02,0.0008623041555600601,0.0008623041555600601,0.0008623041555600601,0.005533061690750804
M1858-1.02,0.0008509176545010929,0.0008509176545010929,0.0008509176545010929,0.005476344137862384
M5119-1.02,0.0007747317093509449,0.0007747317093509449,0.0007758440596901072,0.006932783806962557
M5273-1.02,0.0007736766813738391,0.0007736766813738391,0.0007736766813738391,0.005415875594057401
M4954-1.02,0.0007513487720184155,0.0007513487720184155,0.0010361471392828293,0.009018967157921417
M4892-1.02,-0.0007435958952442371,0.0007435958952442371,0.0013886090345846564,0.005915442118526613
M2328-1.02,-0.0007271035876520131,0.0007271035876520131,0.0012582075202337872,0.00634728360473482
M2005-1.02,-0.0007202725692487587,0.0007202725692487587,0.0009639867589478563,0.005395250188302346
M1470-1.02,0.0007121110092054306,0.0007121110092054306,0.0008173557850166194,0.003949359265128862
M4879-1.02,-0.0007087607781659785,0.0007087607781659785,0.0008266537262316146,0.007666979153961898
M2059-1.02,0.0007042648344202715,0.0007042648344202715,0.0013126951547314711,0.006571922141437951
M4947-1.02,0.0006922676983703733,0.0006922676983703733,0.0008471176866811529,0.007690796034670295
M4889-1.02,-0.0006906076618988407,0.0006906076618988407,0.0006906076618988407,0.004476564432478411
M1242-1.02,0.0006874002178065973,0.0006874002178065973,0.0007933210525445768,0.007390625719998898
M5199-1.02,-0.0006754213417375568,0.0006754213417375568,0.0007346397950622954,0.005418524556965018
M1223-1.02,-0.0006513120083234084,0.0006513120083234084,0.0008125969059113575,0.0054215670947313395
M4674-1.02,-0.0006512367355100835,0.0006512367355100835,0.002287597018944907,0.008946142429103748
M4842-1.02,0.0006297252109050197,0.0006297252109050197,0.0006297252109050197,0.003211471938203013
M1529-1.02,-0.0006259469233506451,0.0006259469233506451,0.0006259469233506451,0.0056182304679828245
M2049-1.02,0.0006234642032370011,0.0006234642032370011,0.0006234642032370011,0.003944161426539078
M4860-1.02,0.0006171391967290473,0.0006171391967290473,0.0007954179221649268,0.0063527242733742665
M4938-1.02,0.0006057722107295273,0.0006057722107295273,0.0006057722107295273,0.004256673872838522
M4677-1.02,-0.0005990009613254555,0.0005990009613254555,0.0014181578189838518,0.00706056722074022
M0817-1.02,0.000587487366256821,0.000587487366256821,0.000587487366256821,0.003503860505943513
M5182-1.02,0.000585447155882623,0.000585447155882623,0.0006252727413326578,0.004296432602468947
M4906-1.02,0.0005788820842217146,0.0005788820842217146,0.0005788820842217146,0.004371140447704916
M4863-1.02,-0.000569100095266097,0.000569100095266097,0.000569100095266097,0.003297047056618492
M1628-1.02,-0.0005617833852160942,0.0005617833852160942,0.0005617833852160942,0.0036511595200022203
M4885-1.02,0.0005606752019693028,0.0005606752019693028,0.0005606752019693028,0.003643456370978631
M4894-1.02,-0.0005588950517585761,0.0005588950517585761,0.0005588950517585761,0.0028997994890355536
M6501-1.02,0.0005544176271094161,0.0005544176271094161,0.0005544176271094161,0.003929198259307981
M4722-1.02,0.000541526007642837,0.000541526007642837,0.000541526007642837,0.004462248508492613
M4933-1.02,0.0005393743251681093,0.0005393743251681093,0.0005393743251681093,0.0053667067744013084
M4926-1.02,-0.0005267353993030691,0.0005267353993030691,0.0006688021890270232,0.005442290855936193
M5081-1.02,0.0005244693287456805,0.0005244693287456805,0.0005244693287456805,0.003825970315161835
M2387-1.02,0.0005239816211244879,0.0005239816211244879,0.0005239816211244879,0.003926438831222901
M5263-1.02,-0.0005221993656262156,0.0005221993656262156,0.0005221993656262156,0.004326781944071099
M0740-1.02,0.0005202304274483396,0.0005202304274483396,0.0005202304274483396,0.0031051241710757997
M4840-1.02,-0.0005123088162759465,0.0005123088162759465,0.0005123088162759465,0.005097408361135301
M4669-1.02,-0.0005122626324047782,0.0005122626324047782,0.0005122626324047782,0.0050969488374192065
M2325-1.02,0.0005106814958955299,0.0005106814958955299,0.003970393542850388,0.012863959673844424
M0641-1.02,0.0005079723868781609,0.0005079723868781609,0.0005079723868781609,0.0033625567125216372
M1995-1.02,-0.0005051546030519535,0.0005051546030519535,0.001379559528999213,0.006194464556795137
M1100-1.02,0.0005050843980474943,0.0005050843980474943,0.001126826270711681,0.006663986341543681
M5103-1.02,-0.0005026438156281549,0.0005026438156281549,0.0011123691888886272,0.0061029809632306775
M4927-1.02,-0.0005022960347622585,0.0005022960347622585,0.0005022960347622585,0.0035258536558370143
M2027-1.02,-0.0004959472816052556,0.0004959472816052556,0.0009732787600234645,0.005990127710491923
M5029-1.02,-0.0004951279607526704,0.0004951279607526704,0.0005429792716033461,0.004374955694760173
M0596-1.02,0.0004916416386278986,0.0004916416386278986,0.0004916416386278986,0.004891772539932731
M1092-1.02,0.0004859505313061393,0.0004859505313061393,0.0004859505313061393,0.004487555546116338
M5164-1.02,-0.0004837018565903173,0.0004837018565903173,0.0004837018565903173,0.004812772706125126
M2021-1.02,0.0004808588589288093,0.0004808588589288093,0.0004808588589288093,0.003416022235428982
M2006-1.02,0.0004735623078585177,0.0004735623078585177,0.0004735623078585177,0.004257163553927374
M5059-1.02,0.00047309170737422384,0.00047309170737422384,0.00047309170737422384,0.003343504033641709
