motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4983-1.02,-0.0024637990561080093,0.0024637990561080093,0.008264972534787538,0.02044467474173006
M4982-1.02,-0.0019181590326918664,0.0019181590326918664,0.002279281404172223,0.008517739860074482
M1869-1.02,-0.00126003691672175,0.00126003691672175,0.00126003691672175,0.005325000268187374
M2263-1.02,0.0011946438836844611,0.0011946438836844611,0.016941797142608527,0.030999748702008924
M5167-1.02,0.001138504283690153,0.001138504283690153,0.0024485372960039117,0.008373737234161224
M5040-1.02,0.0011334311370885513,0.0011334311370885513,0.0013692704304379274,0.008182275813934896
M4924-1.02,-0.0010580621558097924,0.0010580621558097924,0.0011012354744995663,0.004574230968438105
M4674-1.02,-0.001017072155112738,0.001017072155112738,0.0017092045623791064,0.006278466078846965
M4677-1.02,0.000999897063592232,0.000999897063592232,0.0012950213981273498,0.00656738455849562
M4931-1.02,0.0009427423722445561,0.0009427423722445561,0.0010817776407232307,0.008747868150381194
M0736-1.02,0.0009348999808348617,0.0009348999808348617,0.0010020209375379357,0.007423720661558713
M2013-1.02,0.0008709665712924619,0.0008709665712924619,0.0014158377453489367,0.011596543667043643
M1960-1.02,0.0008693245227571124,0.0008693245227571124,0.0009270029574569522,0.006661521079363871
M4898-1.02,-0.0008556464501242784,0.0008556464501242784,0.0009844969685005771,0.004184304933699622
M0737-1.02,0.0008523926960822757,0.0008523926960822757,0.0008875641650527081,0.008275016095254622
M2059-1.02,0.0008480953951176183,0.0008480953951176183,0.001143565794049111,0.006999585160175824
M5020-1.02,0.0008274088107511906,0.0008274088107511906,0.0010248530371844964,0.00795135053318595
M4869-1.02,0.0007753115055575466,0.0007753115055575466,0.0007753115055575466,0.0077142520787397825
M5036-1.02,0.0007507301304832248,0.0007507301304832248,0.001045960502149335,0.005579663455155613
M1092-1.02,0.0007442520651984309,0.0007442520651984309,0.0007442520651984309,0.005417200791488227
M5059-1.02,0.0007315485656973096,0.0007315485656973096,0.001040649018335298,0.006438506426043439
M4850-1.02,0.0006800315842671204,0.0006800315842671204,0.0018743146535098382,0.012055352054922296
M5009-1.02,0.0006733655089622669,0.0006733655089622669,0.0006733655089622669,0.0054883013306465155
M4948-1.02,-0.0006660548694131024,0.0006660548694131024,0.0006660548694131024,0.0038687232016309204
M5174-1.02,-0.0006604621084920139,0.0006604621084920139,0.0006604621084920139,0.0038729032903415304
M4904-1.02,0.0006593143388242331,0.0006593143388242331,0.0007160824170086935,0.006851187916634103
M2060-1.02,0.0006572306513791798,0.0006572306513791798,0.0008881973774646135,0.0077438014667023354
M5101-1.02,0.000654131803989232,0.000654131803989232,0.000654131803989232,0.006508529271811754
M0111-1.02,-0.0006334914962613816,0.0006334914962613816,0.0008571682100091735,0.006839601234230983
M4823-1.02,-0.0006319498280612962,0.0006319498280612962,0.000762293842002232,0.0032605029779298974
M1099-1.02,0.0006244503832093046,0.0006244503832093046,0.0006244503832093046,0.006213202863896731
M5189-1.02,0.000610551038111239,0.000610551038111239,0.0009429182050261229,0.0078500813385342
M5219-1.02,0.0006061926605629025,0.0006061926605629025,0.0006820150575621438,0.006077331766512337
M0302-1.02,-0.000599731826567067,0.000599731826567067,0.000599731826567067,0.0032195632585045745
M5050-1.02,-0.0005802423577058813,0.0005802423577058813,0.0005802423577058813,0.004068537132443906
M0817-1.02,0.0005677701777787228,0.0005677701777787228,0.0005677701777787228,0.004168698360329529
M0740-1.02,-0.0005634596078006389,0.0005634596078006389,0.0008626353695300887,0.005635122550815379
M5157-1.02,0.0005587347955289504,0.0005587347955289504,0.0006307180187923361,0.003604396743542838
M4876-1.02,-0.0005519670677762741,0.0005519670677762741,0.0006319433029107559,0.004093469882609943
M5173-1.02,-0.0005512506692672835,0.0005512506692672835,0.0007345839117024719,0.0039038408681600443
M4962-1.02,0.0005461358854440801,0.0005461358854440801,0.0005461358854440801,0.005433983449699594
M4843-1.02,0.0005451554520005392,0.0005451554520005392,0.0008977634595644831,0.007040190945599712
M5190-1.02,0.0005447335458213103,0.0005447335458213103,0.0010505592456686538,0.008105642677872709
M1837-1.02,-0.0005409998674144343,0.0005409998674144343,0.0007204876170206863,0.004328741196029592
M5234-1.02,-0.0005166998526856853,0.0005166998526856853,0.0005166998526856853,0.0035866343920612953
M4735-1.02,0.0005127646963218669,0.0005127646963218669,0.0005930399820118458,0.0053255823076608765
M4899-1.02,-0.0005123702533464306,0.0005123702533464306,0.0005123702533464306,0.003252448423337959
M4840-1.02,-0.0005115378261323116,0.0005115378261323116,0.000558096231045053,0.004035275401044162
M4923-1.02,0.0005096793796533989,0.0005096793796533989,0.0009480928426181039,0.007223008039846075
M4757-1.02,0.0005072827979144233,0.0005072827979144233,0.0007148381328396416,0.006064547269481423
M1103-1.02,-0.0005069540623495514,0.0005069540623495514,0.0005069540623495514,0.0038167128363030137
M1988-1.02,-0.0005058462238334272,0.0005058462238334272,0.0006805625142342148,0.003182012308608207
M4672-1.02,0.0005042296678207768,0.0005042296678207768,0.0009190920135514717,0.006779557730915338
M5272-1.02,-0.0004927620004900534,0.0004927620004900534,0.0004927620004900534,0.003660808076273374
M5244-1.02,0.0004903167620975375,0.0004903167620975375,0.0004903167620975375,0.00423948625791577
M5121-1.02,0.00048675280686742413,0.00048675280686742413,0.0006872977814116418,0.004388225445006363
M5222-1.02,0.00048227021094575574,0.00048227021094575574,0.0006332045486250028,0.0039960976482426675
M5265-1.02,-0.0004756141877502055,0.0004756141877502055,0.0004756141877502055,0.003919696037536868
M1242-1.02,-0.00046438824033224796,0.00046438824033224796,0.0006364451197044299,0.00412974730005145
M2259-1.02,0.00046169700779654375,0.00046169700779654375,0.00046169700779654375,0.0033317463360716167
M2021-1.02,-0.000454478759152988,0.000454478759152988,0.000454478759152988,0.0023359939724256168
M2027-1.02,-0.00045168271876465003,0.00045168271876465003,0.00045168271876465003,0.0026121589906569877
M1631-1.02,0.0004495890635964978,0.0004495890635964978,0.0004495890635964978,0.00447335470139046
M1106-1.02,0.0004422970657843547,0.0004422970657843547,0.0005809321592919856,0.005143910643727539
M4952-1.02,0.00043504009399815836,0.00043504009399815836,0.0006097721756312788,0.0034183626837408264
M1519-1.02,0.000433703533527869,0.000433703533527869,0.000927137148030384,0.0064962034161980126
M4934-1.02,-0.0004310718691091352,0.0004310718691091352,0.0007711565375924017,0.004165609886311649
M4633-1.02,-0.0004257456110694306,0.0004257456110694306,0.0004257456110694306,0.0031966656825662804
M4996-1.02,0.0004234308175677195,0.0004234308175677195,0.0008565859698049719,0.005625939562828149
M1986-1.02,-0.0004218525748815598,0.0004218525748815598,0.0004218525748815598,0.003026769095115487
M4880-1.02,0.00041432966319376006,0.00041432966319376006,0.00041432966319376006,0.00376281706252734
M1623-1.02,0.0004080840407595595,0.0004080840407595595,0.0004860939278428649,0.004468663476854185
M4809-1.02,0.0004053039903107243,0.0004053039903107243,0.0005590870279857475,0.003481393335647568
M2252-1.02,0.00040351967959737276,0.00040351967959737276,0.00040351967959737276,0.003271873811005911
M5054-1.02,0.0004012714489054526,0.0004012714489054526,0.010339984528848538,0.02376151880591263
M1093-1.02,0.00039790785102220846,0.00039790785102220846,0.0006616152353754232,0.004611944198732795
M2039-1.02,0.0003954452996627785,0.0003954452996627785,0.0003954452996627785,0.003934631052273265
M5148-1.02,-0.0003938990189264323,0.0003938990189264323,0.0003938990189264323,0.003919245753204229
M4673-1.02,0.000389743856235608,0.000389743856235608,0.00041235881976870863,0.0031263158722001287
M1599-1.02,0.00038289582091482197,0.00038289582091482197,0.00038289582091482197,0.0038097653153087332
M5097-1.02,0.00037983520750561867,0.00037983520750561867,0.00037983520750561867,0.0028682567508848227
M5029-1.02,-0.00037782913261189937,0.00037782913261189937,0.00037782913261189937,0.003184929981865287
M4870-1.02,-0.0003776667487586917,0.0003776667487586917,0.0003776667487586917,0.0023580692422037973
M1089-1.02,-0.00036369332222114907,0.00036369332222114907,0.00036369332222114907,0.002555733331234773
M2251-1.02,0.000363240309169788,0.000363240309169788,0.00047341964117284007,0.004203753135056026
M5187-1.02,-0.00035592186598484637,0.00035592186598484637,0.00035592186598484637,0.0021494815293245564
M4748-1.02,-0.0003524758123521297,0.0003524758123521297,0.0003524758123521297,0.0022690957046342317
M1105-1.02,0.00035067148169283367,0.00035067148169283367,0.0004419188794443018,0.003966331483543192
M4893-1.02,-0.00034903937474292765,0.00034903937474292765,0.0007097759135513772,0.004932934955016494
M0576-1.02,-0.00034849848155791565,0.00034849848155791565,0.00034849848155791565,0.0034675161100085916
M4879-1.02,0.0003472985771349781,0.0003472985771349781,0.000395962480912334,0.002390722213432631
M0641-1.02,-0.000345879115656077,0.000345879115656077,0.0009911036672020934,0.00736345086466633
M5011-1.02,0.00034408679058097586,0.00034408679058097586,0.0009169670791274925,0.005215435050360976
M4847-1.02,-0.000334065304113062,0.000334065304113062,0.000334065304113062,0.0033239078076569904
M5065-1.02,-0.0003300146997827193,0.0003300146997827193,0.0003300146997827193,0.002146827088099925
M5152-1.02,-0.0003249405461869878,0.0003249405461869878,0.0003249405461869878,0.0019970938664544725
