motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M5009-1.02,0.009563613,0.009563613,0.034970466,0.052150283
M5104-1.02,0.009467272,0.009467272,0.089051686,0.1390088
M5158-1.02,-0.009454578,0.009454578,0.01772418,0.023448043
M0111-1.02,-0.009424748,0.009424748,0.05401524,0.068077326
M6237-1.02,-0.009286493,0.009286493,0.020458423,0.02613765
M4794-1.02,-0.009237721,0.009237721,0.026106775,0.033115633
M4922-1.02,-0.009225407,0.009225407,0.022852734,0.025724491
M5203-1.02,-0.009217046,0.009217046,0.101761796,0.13720666
M4988-1.02,0.008957964,0.008957964,0.17477618,0.20462151
M5048-1.02,-0.00890253,0.00890253,0.06253863,0.07760352
M5035-1.02,-0.008860275,0.008860275,0.11325464,0.14115363
M0580-1.02,-0.008710403,0.008710403,0.24251369,0.27271622
M4790-1.02,-0.008691155,0.008691155,0.030324787,0.046358377
M1092-1.02,0.008663141,0.008663141,0.016546672,0.02728361
M5280-1.02,-0.008624678,0.008624678,0.16906662,0.24953362
M1599-1.02,-0.0085266195,0.0085266195,0.11821693,0.15816894
M1918-1.02,0.008509205,0.008509205,0.08798986,0.1569747
M5121-1.02,-0.008482602,0.008482602,0.06703667,0.08570179
M4674-1.02,-0.008374801,0.008374801,0.045608435,0.059899643
M6186-1.02,0.0083660325,0.0083660325,0.08046298,0.099140525
M5043-1.02,-0.008233351,0.008233351,0.04412783,0.064141415
M2259-1.02,-0.008141359,0.008141359,0.21641184,0.27129114
M5164-1.02,-0.008090239,0.008090239,0.048271216,0.06850988
M1854-1.02,-0.007909594,0.007909594,0.028723491,0.040645733
M4927-1.02,-0.0077414187,0.0077414187,0.022437101,0.039943628
M5116-1.02,-0.0076830196,0.0076830196,0.043235604,0.051165137
M4869-1.02,0.007519431,0.007519431,0.055983193,0.07346001
M0576-1.02,-0.0072942916,0.0072942916,0.02290784,0.03198419
M4879-1.02,0.0069981692,0.0069981692,0.013913921,0.024777362
M5006-1.02,0.0067720483,0.0067720483,0.018378079,0.032035954
M2039-1.02,-0.006761949,0.006761949,0.06401279,0.075247675
M1096-1.02,0.006754007,0.006754007,0.16762628,0.19529326
M4722-1.02,-0.0067422,0.0067422,0.011648062,0.017082635
M4880-1.02,0.006667273,0.006667273,0.014380298,0.027067397
M1960-1.02,-0.006665759,0.006665759,0.015722683,0.020952353
M4948-1.02,0.006649917,0.006649917,0.08836218,0.10437714
M4730-1.02,-0.006627179,0.006627179,0.048303645,0.05691218
M5252-1.02,0.006485975,0.006485975,0.023139317,0.035912946
M4676-1.02,0.006470472,0.006470472,0.09115981,0.10431164
M1104-1.02,-0.0064294254,0.0064294254,0.09212354,0.13867964
M4962-1.02,0.006428687,0.006428687,0.1783732,0.21606345
M1089-1.02,0.0063026114,0.0063026114,0.10475825,0.1373611
M4882-1.02,-0.006259819,0.006259819,0.025631433,0.03164481
M4863-1.02,0.0061755935,0.0061755935,0.034495454,0.0517852
M5149-1.02,0.006150508,0.006150508,0.03260308,0.04201843
