motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M1529-1.02,-0.01288842,0.01288842,0.07206357,0.08764982
M5081-1.02,-0.012721704,0.012721704,0.07129693,0.08956952
M4869-1.02,-0.01264721,0.01264721,0.07360705,0.08871386
M5020-1.02,-0.012543446,0.012543446,0.02289041,0.03408309
M5022-1.02,-0.012156729,0.012156729,0.027210433,0.03417023
M4790-1.02,0.012143667,0.012143667,0.05522227,0.06677812
M4787-1.02,-0.012124355,0.012124355,0.029740004,0.039539076
M5047-1.02,0.012096029,0.012096029,0.04445017,0.0518244
M5177-1.02,-0.011966392,0.011966392,0.03361471,0.046095077
M2016-1.02,0.011845529,0.011845529,0.08435253,0.10433989
M4730-1.02,-0.011771341,0.011771341,0.063695885,0.083384074
M4900-1.02,0.011749196,0.011749196,0.07295693,0.095449194
M5280-1.02,-0.011513165,0.011513165,0.034063376,0.0551353
M1599-1.02,-0.0115107475,0.0115107475,0.060589097,0.076259196
M4673-1.02,-0.011351425,0.011351425,0.048108567,0.076940075
M4895-1.02,-0.011221182,0.011221182,0.0848081,0.12028571
M6235-1.02,-0.011116734,0.011116734,0.10554394,0.12811379
M4933-1.02,0.0111146355,0.0111146355,0.05841455,0.07244803
M0302-1.02,0.01102662,0.01102662,0.118938826,0.14791314
M4814-1.02,0.010856057,0.010856057,0.10899052,0.12050223
M1099-1.02,-0.010797948,0.010797948,0.02935638,0.039053086
M6501-1.02,0.010767866,0.010767866,0.15322404,0.18466088
M6238-1.02,0.010733328,0.010733328,0.03579428,0.046375602
M5030-1.02,-0.010655713,0.010655713,0.03923014,0.0495072
M5128-1.02,-0.010651314,0.010651314,0.022805909,0.026812004
M5004-1.02,0.010586395,0.010586395,0.018835632,0.025881516
M1975-1.02,0.010495539,0.010495539,0.024517898,0.03559248
M4708-1.02,0.010464329,0.010464329,0.08658669,0.11137365
M2247-1.02,-0.0104473075,0.0104473075,0.04669074,0.06351822
M1524-1.02,-0.010435419,0.010435419,0.0654184,0.07925532
M4891-1.02,-0.010379383,0.010379383,0.05424846,0.07135517
M5144-1.02,-0.010146183,0.010146183,0.0881356,0.10141852
M5168-1.02,0.009815028,0.009815028,0.02455813,0.029450474
M5148-1.02,0.009780432,0.009780432,0.025363412,0.04071624
M1837-1.02,-0.009739872,0.009739872,0.11457442,0.12265885
M4675-1.02,-0.00969194,0.00969194,0.09081523,0.11749118
M4906-1.02,-0.0096900575,0.0096900575,0.058122948,0.068532325
M5102-1.02,-0.009674171,0.009674171,0.1568512,0.17570247
M4988-1.02,0.00964776,0.00964776,0.07671049,0.10105701
M4672-1.02,-0.009641745,0.009641745,0.031828325,0.038672738
M4824-1.02,0.009602904,0.009602904,0.033468045,0.046212405
M6374-1.02,0.009551296,0.009551296,0.12142266,0.16588977
M4769-1.02,-0.0093462765,0.0093462765,0.03825291,0.04990556
M4826-1.02,0.009151408,0.009151408,0.108129986,0.14290588
M4842-1.02,-0.009051201,0.009051201,0.042273685,0.060198296
M4867-1.02,0.009037364,0.009037364,0.05637759,0.0834362
M5256-1.02,-0.009026573,0.009026573,0.021315573,0.027794214
M6394-1.02,-0.009023336,0.009023336,0.065165244,0.096208796
M5037-1.02,0.009021106,0.009021106,0.035991367,0.041609112
M1104-1.02,-0.009019703,0.009019703,0.0395321,0.056171086
M4843-1.02,-0.0089658275,0.0089658275,0.047746204,0.054204557
M1471-1.02,-0.008604351,0.008604351,0.12658714,0.1565335
M4974-1.02,-0.008534107,0.008534107,0.030579172,0.045013566
M4783-1.02,-0.008533947,0.008533947,0.031854402,0.042797286
M0967-1.02,0.008457963,0.008457963,0.10835363,0.124645494
M4739-1.02,-0.008317685,0.008317685,0.07148641,0.10373099
M4831-1.02,0.008293757,0.008293757,0.10907657,0.12081175
M4913-1.02,-0.008272998,0.008272998,0.07016977,0.089270085
M4811-1.02,0.008145033,0.008145033,0.038777236,0.054486103
M4870-1.02,-0.008133425,0.008133425,0.0727365,0.07829755
M5003-1.02,0.00812564,0.00812564,0.038745195,0.046917994
M5203-1.02,-0.008101386,0.008101386,0.026450256,0.033054948
M2327-1.02,0.008016236,0.008016236,0.037874334,0.06412614
M6459-1.02,0.007904998,0.007904998,0.028510885,0.036018167
M2039-1.02,-0.007871351,0.007871351,0.039584458,0.04466937
M5660-1.02,-0.007824836,0.007824836,0.055724695,0.068978146
M4863-1.02,0.007748089,0.007748089,0.120919876,0.15199688
M5142-1.02,-0.007719651,0.007719651,0.069448486,0.08067827
M4883-1.02,0.007533042,0.007533042,0.066942304,0.07653794
M4803-1.02,-0.007493886,0.007493886,0.07704071,0.09049078
M1096-1.02,0.0073888716,0.0073888716,0.04168234,0.05410201
M1918-1.02,0.0072182594,0.0072182594,0.01759307,0.0218641
M1993-1.02,-0.007216196,0.007216196,0.17448466,0.20141907
M5222-1.02,-0.007209067,0.007209067,0.078998715,0.09734135
M1103-1.02,-0.007198933,0.007198933,0.014508195,0.019049648
