motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
inv  -  (M2037-1.02),0.0036459707,0.0036459707,0.1845832,0.20217524
(mip120)_(Drosophila_yakuba)_(DBD_0.99)  -  (M0596-1.02),0.0036342049,0.0036342049,0.06215046,0.07758677
btd  -  (M2247-1.02),0.003541965,0.003541965,0.02350817,0.035461232
Poxn  -  (M5159-1.02),-0.0035403927,0.0035403927,0.09743031,0.12357865
HLHm5  -  (M5020-1.02),-0.0035192799,0.0035192799,0.088084064,0.110876925
CG32105  -  (M4843-1.02),0.003494598,0.003494598,0.015420817,0.019476315
klu  -  (M5054-1.02),-0.0034825618,0.0034825618,0.02764403,0.037857022
D  -  (M2249-1.02),-0.003407441,0.003407441,0.04049635,0.046359636
pad  -  (M5142-1.02),-0.0033766904,0.0033766904,0.013432665,0.016222741
CG14962  -  (M4824-1.02),0.0033661365,0.0033661365,0.034141064,0.043141566
run  -  (M5172-1.02),0.0033509883,0.0033509883,0.06984063,0.08582495
sage  -  (M5177-1.02),-0.0032854888,0.0032854888,0.055498265,0.06549182
(CG11152)_(Homo_sapiens)_(DBD_0.50)  -  (M6238-1.02),-0.0032417686,0.0032417686,0.03485568,0.039473675
(toy)_(Homo_sapiens)_(DBD_0.84)  -  (M6410-1.02),0.0032134296,0.0032134296,0.027784113,0.040646102
ci  -  (M4892-1.02),0.0031869996,0.0031869996,0.011357043,0.017953215
E5  -  (M4931-1.02),-0.0031552983,0.0031552983,0.03897923,0.04808735
(H15)_(Mus_musculus)_(DBD_0.69)  -  (M1631-1.02),-0.0031169264,0.0031169264,0.016491232,0.021359568
rib  -  (M5167-1.02),-0.0030938752,0.0030938752,0.23156519,0.25201
Myb  -  (M4676-1.02),-0.0030708562,0.0030708562,0.36174184,0.41320145
Optix  -  (M1100-1.02),-0.0030189415,0.0030189415,0.046808347,0.05848638
Ets98B  -  (M4954-1.02),-0.0029866546,0.0029866546,0.014707943,0.01787883
dl  -  (M1854-1.02),-0.0029664917,0.0029664917,0.01568803,0.01787949
bowl  -  (M4769-1.02),0.0029655285,0.0029655285,0.10408133,0.14347869
HLH4C  -  (M5011-1.02),0.0029052312,0.0029052312,0.17273746,0.2107057
slp1  -  (M0740-1.02),0.0028889438,0.0028889438,0.0904542,0.1113487
sr  -  (M5215-1.02),-0.002862522,0.002862522,0.033876482,0.047352392
dsx  -  (M4927-1.02),0.002852013,0.002852013,0.12550619,0.15218373
CG13897  -  (M4823-1.02),0.0027823078,0.0027823078,0.0340108,0.04703463
exd  -  (M2031-1.02),0.0027234813,0.0027234813,0.009083568,0.0095988065
lbe  -  (M2039-1.02),0.0027101184,0.0027101184,0.10706162,0.11541632
CG12236  -  (M4814-1.02),0.0026433975,0.0026433975,0.02474064,0.032401696
(yps)_(Homo_sapiens)_(DBD_0.82)  -  (M6537-1.02),0.0025950442,0.0025950442,0.2015791,0.25476965
oc  -  (M5119-1.02),-0.002503663,0.002503663,0.12998377,0.19370659
h  -  (M5029-1.02),-0.0024322683,0.0024322683,0.0076843062,0.009141578
pho  -  (M5151-1.02),0.0024220124,0.0024220124,0.02773234,0.042382132
Abd-B  -  (M1974-1.02),-0.0024124251,0.0024124251,0.124721594,0.14294282
FBgn0262656  -  (M4918-1.02),0.0023715664,0.0023715664,0.032878473,0.04987986
(bi)_(Nasonia_vitripennis)_(DBD_0.98)  -  (M1623-1.02),0.002354004,0.002354004,0.021112757,0.027197586
aop  -  (M4739-1.02),-0.002330696,0.002330696,0.014164092,0.015993716
ERR  -  (M4947-1.02),-0.002297371,0.002297371,0.06749147,0.07873651
CG4360  -  (M4865-1.02),-0.002230374,0.002230374,0.03682314,0.045795843
sqz  -  (M5211-1.02),-0.0021158992,0.0021158992,0.036621824,0.056143213
Sox14  -  (M5207-1.02),-0.0020880823,0.0020880823,0.022436336,0.027766211
Oli  -  (M5128-1.02),-0.002056858,0.002056858,0.019408798,0.03511854
CG9876  -  (M1993-1.02),-0.00200449,0.00200449,0.026368063,0.03466799
gt  -  (M2251-1.02),0.0019183651,0.0019183651,0.08715148,0.11176032
slbo  -  (M5194-1.02),0.001916056,0.001916056,0.010936714,0.012272357
