motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M2328-1.02,0.004326922047538889,0.004326922047538889,0.005540567040641315,0.02773078928591159
M4708-1.02,0.0036572236801201683,0.0036572236801201683,0.0036572236801201683,0.020360241769401863
M4924-1.02,-0.0033770920314789977,0.0033770920314789977,0.0035619833053857786,0.014334134459971315
M1995-1.02,-0.002712784929972044,0.002712784929972044,0.002712784929972044,0.017205437172201615
M1913-1.02,-0.002697786091042759,0.002697786091042759,0.002933687502549766,0.02370887068603068
M4889-1.02,0.002569162981737663,0.002569162981737663,0.0029406925858048915,0.019430987772324233
M4674-1.02,-0.0024973184205529723,0.0024973184205529723,0.005544726020044641,0.02199540591369437
M2006-1.02,0.0024719121691006048,0.0024719121691006048,0.003035805897666889,0.022783663961409413
M2061-1.02,-0.002405549053974464,0.002405549053974464,0.0031918948521936254,0.014600205903552009
M4730-1.02,-0.002338053969126136,0.002338053969126136,0.003795535462631918,0.016080453154150406
M5054-1.02,-0.0021505354796687924,0.0021505354796687924,0.021375967566779123,0.04866768037976792
M5040-1.02,0.0021145942787529366,0.0021145942787529366,0.003466082775664562,0.010235611016116999
M4817-1.02,-0.002043876580005304,0.002043876580005304,0.006036918189430322,0.020404987899368236
M6166-1.02,0.001969753261231878,0.001969753261231878,0.001969753261231878,0.013871796655341218
M4866-1.02,-0.0019495932164572277,0.0019495932164572277,0.00661427643837753,0.028200029207472922
M4743-1.02,-0.0018618113106399043,0.0018618113106399043,0.0019935830165253503,0.015130516996919115
M5199-1.02,-0.0018410923919238973,0.0018410923919238973,0.006324393803063128,0.030555336680280414
M5060-1.02,0.0018401098691871076,0.0018401098691871076,0.005345856324991717,0.029387208520377447
M4930-1.02,0.00182658032191704,0.00182658032191704,0.003042918587535668,0.019471116852519326
M1470-1.02,-0.0018248151547993897,0.0018248151547993897,0.0018248151547993897,0.015195685844696275
M4745-1.02,-0.0018212002728564623,0.0018212002728564623,0.0025828660997197707,0.013758539529995147
M2026-1.02,-0.0017705828474065474,0.0017705828474065474,0.0021068233970846432,0.016108733361071503
M1242-1.02,0.0017389931193263078,0.0017389931193263078,0.002078148752174918,0.013260349206247813
M2024-1.02,0.0016867661778701942,0.0016867661778701942,0.0016867661778701942,0.01021433251195921
M4933-1.02,0.0016755387232691122,0.0016755387232691122,0.0019214215266097601,0.010379549914537925
M5007-1.02,-0.0016705612312343282,0.0016705612312343282,0.001869045120854917,0.010366320541892392
M5047-1.02,0.0016575043609436432,0.0016575043609436432,0.0019356681754299557,0.011562560106215296
M4677-1.02,0.0016390889828790272,0.0016390889828790272,0.0029814672375917477,0.01436186852814061
M0737-1.02,-0.0015267061803541067,0.0015267061803541067,0.0016875039164807096,0.016018558914656658
M4748-1.02,-0.0015218440314634515,0.0015218440314634515,0.0018978291986992048,0.013146119762518253
M5027-1.02,-0.0014895737642981145,0.0014895737642981145,0.0016923693044710857,0.009653285568061705
M5081-1.02,0.0014884423664845226,0.0014884423664845226,0.0021852220244774996,0.014970665595654343
M5097-1.02,0.0014663612040951637,0.0014663612040951637,0.0015972885779258258,0.010245119263628946
M2007-1.02,0.0014624061014798272,0.0014624061014798272,0.0037956763843268104,0.018693214974590505
M1090-1.02,-0.001451393420789784,0.001451393420789784,0.00163401301749309,0.014076054009812506
M4977-1.02,0.0014325705815974492,0.0014325705815974492,0.0014325705815974492,0.008635160296431008
M4882-1.02,-0.001420501143909391,0.001420501143909391,0.002370361940516562,0.018511852321323526
M4906-1.02,-0.0014203770418469656,0.0014203770418469656,0.0014203770418469656,0.006812825468280926
M4769-1.02,-0.0014174185940469119,0.0014174185940469119,0.0014174185940469119,0.014103136941980007
M6235-1.02,-0.001405602981608337,0.001405602981608337,0.001405602981608337,0.010193815854053262
M4823-1.02,-0.0013959011610752282,0.0013959011610752282,0.0013959011610752282,0.01181609857414924
M4669-1.02,-0.0013627541466000813,0.0013627541466000813,0.0013627541466000813,0.009663004033627444
M4787-1.02,-0.0013579711306936925,0.0013579711306936925,0.0013579711306936925,0.011904737177138469
M4927-1.02,0.0013432227973594088,0.0013432227973594088,0.0013432227973594088,0.01093114139689093
M5024-1.02,0.0013373367910817732,0.0013373367910817732,0.003544335088394497,0.018861460142907998
M4892-1.02,0.001324081060885296,0.001324081060885296,0.001324081060885296,0.01134844893911365
M2016-1.02,0.0013183990287143584,0.0013183990287143584,0.00219420274760011,0.007666105295950981
M5174-1.02,-0.0013046087788471552,0.0013046087788471552,0.0014862734011112295,0.010418902110000346
M4800-1.02,0.0013021272437078514,0.0013021272437078514,0.0013021272437078514,0.009208006373105738
M1993-1.02,0.0012860817904527613,0.0012860817904527613,0.0012860817904527613,0.009156883859438816
M1849-1.02,-0.0012619314716581212,0.0012619314716581212,0.0020109921693381547,0.010757932078512902
M2049-1.02,-0.0012583513205307558,0.0012583513205307558,0.0012583513205307558,0.007334787782186313
M0713-1.02,0.001222023091217478,0.001222023091217478,0.002163436023079816,0.013318454401860668
M2263-1.02,0.00120545237853068,0.00120545237853068,0.001504752403238399,0.009789045716095972
M4914-1.02,-0.0011884202498921668,0.0011884202498921668,0.0011884202498921668,0.007600717676452646
M4948-1.02,0.0011683336736370404,0.0011683336736370404,0.0011683336736370404,0.008162808588868533
M1093-1.02,0.0011448008471922142,0.0011448008471922142,0.0011448008471922142,0.007141323767059853
M4670-1.02,-0.0011385201750937553,0.0011385201750937553,0.0026159278891828923,0.012214687626948646
M4824-1.02,0.001111433824417492,0.001111433824417492,0.001111433824417492,0.010401999146221716
