motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4676-1.02,0.0030000304258848355,0.0030000304258848355,0.0030000304258848355,0.027507947622190315
M5040-1.02,-0.0029457821788985107,0.0029457821788985107,0.006334888582019845,0.02223042981879065
M5024-1.02,-0.0029251530398857633,0.0029251530398857633,0.0030034045386400808,0.016597240412934186
M4670-1.02,0.0024166263164376142,0.0024166263164376142,0.0024166263164376142,0.023980199898048553
M5157-1.02,0.002359998573759029,0.002359998573759029,0.002359998573759029,0.02348168932479776
M4977-1.02,-0.0023184931476306248,0.0023184931476306248,0.0030077375929731583,0.012815053928295406
M4840-1.02,0.0019695840607480545,0.0019695840607480545,0.0025370161969688852,0.01758355148993239
M0641-1.02,-0.001962503398373224,0.001962503398373224,0.0037311692250142164,0.020200074012061416
M4889-1.02,0.0019276065245669995,0.0019276065245669995,0.0019276065245669995,0.012370973020162926
M4674-1.02,0.0019135025502881734,0.0019135025502881734,0.00320712731902642,0.012931759599491952
M5194-1.02,0.0018350522872693778,0.0018350522872693778,0.0018350522872693778,0.009024549315788069
M5103-1.02,0.0018334076192428178,0.0018334076192428178,0.0018334076192428178,0.008179754537587652
M0596-1.02,-0.0017396588289205035,0.0017396588289205035,0.0020268439652759147,0.01449324819920364
M1519-1.02,-0.0017062928649442892,0.0017062928649442892,0.0017062928649442892,0.009286978325041542
M5221-1.02,-0.0016924738715888533,0.0016924738715888533,0.0016924738715888533,0.011889887438522607
M4937-1.02,-0.0015937707650245847,0.0015937707650245847,0.0015937707650245847,0.01585781888827273
M5215-1.02,-0.001579672260981006,0.001579672260981006,0.001579672260981006,0.010337632391382245
M1913-1.02,0.0015757661472481515,0.0015757661472481515,0.001813803364419338,0.009839497617780272
M4892-1.02,0.0015528984545602593,0.0015528984545602593,0.005870420829669242,0.01868259648681963
M5104-1.02,-0.0015523231825578083,0.0015523231825578083,0.002004355662153198,0.013248690338383147
M4675-1.02,0.0015470720091328735,0.0015470720091328735,0.003019133970240907,0.017496028523477623
M4770-1.02,0.0015304796371518774,0.0015304796371518774,0.0015304796371518774,0.012097433571725135
M5252-1.02,0.0015089022042759656,0.0015089022042759656,0.0015089022042759656,0.008917183119860695
M4969-1.02,-0.0015081972443562758,0.0015081972443562758,0.0018822343357516019,0.016988189785860752
M5189-1.02,0.0015051500391453168,0.0015051500391453168,0.0015051500391453168,0.008845829321133935
M4922-1.02,-0.0014417894109272481,0.0014417894109272481,0.0017084228372695257,0.014789822355205155
M4735-1.02,0.0014148484317837496,0.0014148484317837496,0.0015004606645617478,0.008811355622795277
M2061-1.02,0.001404111051142752,0.001404111051142752,0.0017505961141140475,0.012064408583973299
M1104-1.02,0.0013741669895067745,0.0013741669895067745,0.0016715870219972501,0.011992246812382108
M4953-1.02,-0.0013434830224333199,0.0013434830224333199,0.0013434830224333199,0.009045332490067299
M5158-1.02,0.001329124738970444,0.001329124738970444,0.0022256801917393495,0.010366051169286123
M4750-1.02,0.0013090380809161048,0.0013090380809161048,0.0028471080229611322,0.01459549273074283
M5034-1.02,0.001308151529053158,0.001308151529053158,0.001308151529053158,0.00979948263345712
M5256-1.02,0.001299117209335051,0.001299117209335051,0.001406062685178473,0.006846755731339529
M2325-1.02,-0.0012835881340241355,0.0012835881340241355,0.0026792716155308025,0.011004014855451345
M1628-1.02,0.0012451272661108991,0.0012451272661108991,0.0012451272661108991,0.006312148188037094
M5224-1.02,-0.0012420509088935587,0.0012420509088935587,0.0012420509088935587,0.012358250505959487
M4983-1.02,-0.001241187198738965,0.001241187198738965,0.0019184006916928586,0.008587569881383008
M4899-1.02,-0.0012369392417936663,0.0012369392417936663,0.0017048425085621614,0.012602467027052226
M5247-1.02,-0.0012111063701407546,0.0012111063701407546,0.0012111063701407546,0.008649155016442285
M4865-1.02,0.0011943226453349977,0.0011943226453349977,0.001433842605077954,0.010247336515723338
M4814-1.02,0.0011856377953711986,0.0011856377953711986,0.001893800417375282,0.008514498247003937
M5167-1.02,-0.0011765969982622175,0.0011765969982622175,0.008084791057106255,0.02271280387156069
M2029-1.02,0.0011724203707361297,0.0011724203707361297,0.0013499489098224013,0.011670177374301734
M1089-1.02,-0.0011098271782643441,0.0011098271782643441,0.0012907609103281815,0.00802079334718465
M1101-1.02,-0.0010585169502295353,0.0010585169502295353,0.0018168436559029457,0.01076742973153311
M4806-1.02,-0.001044575694694613,0.001044575694694613,0.001044575694694613,0.007312597410209251
M4931-1.02,-0.0010309456448292288,0.0010309456448292288,0.0010309456448292288,0.009997512483630148
M4906-1.02,0.001017517584586279,0.001017517584586279,0.001591388466258136,0.013317568180382764
M1471-1.02,0.0010169985274485346,0.0010169985274485346,0.0010169985274485346,0.007401371818729323
M2059-1.02,-0.0010123901079901753,0.0010123901079901753,0.0019905640541336596,0.010847900361270592
M5029-1.02,-0.0010077008689623975,0.0010077008689623975,0.0012844048518615026,0.006976731457811467
M6277-1.02,0.0010049716452968363,0.0010049716452968363,0.0010049716452968363,0.006454772016794577
M4900-1.02,-0.0009963248088250259,0.0009963248088250259,0.0009963248088250259,0.00701061281646738
M0737-1.02,-0.0009918927212761,0.0009918927212761,0.0011095784228693137,0.007420071933519463
M0576-1.02,-0.000989186931420562,0.000989186931420562,0.001281426251606446,0.006644015293049686
M4883-1.02,-0.0009889060246490169,0.0009889060246490169,0.0013888315436824015,0.008697362853089564
M4867-1.02,0.000980526745069774,0.000980526745069774,0.000980526745069774,0.009756117930914694
M5097-1.02,-0.0009653574231679267,0.0009653574231679267,0.001219461237421497,0.008465778630532468
M4811-1.02,-0.0009555960315265186,0.0009555960315265186,0.0036169338424468407,0.013257181378339573
M4842-1.02,0.0009540286699122844,0.0009540286699122844,0.0013510740527514617,0.007594046050026297
M5119-1.02,-0.000950346996138078,0.000950346996138078,0.0011395327553291525,0.007614615611576894
M4997-1.02,0.0009473595946264437,0.0009473595946264437,0.0009473595946264437,0.006847868572348418
M5065-1.02,0.0009390736120066928,0.0009390736120066928,0.0009390736120066928,0.006639438417643097
M4526-1.02,-0.0009354899129327142,0.0009354899129327142,0.001301105676329975,0.008063223491814608
M5203-1.02,-0.0009268699429084601,0.0009268699429084601,0.0009268699429084601,0.009222239490256474
M5023-1.02,-0.0009200443900198401,0.0009200443900198401,0.001285068101169039,0.008103545910412126
M1977-1.02,0.0009087468602581615,0.0009087468602581615,0.001630087232753883,0.012989402407467333
M5219-1.02,0.0009040641732772741,0.0009040641732772741,0.0010737843108774867,0.006283645329970825
M4843-1.02,-0.0009012210967932188,0.0009012210967932188,0.0014815087764211419,0.009021043782542164
M5064-1.02,-0.0008929130194528644,0.0008929130194528644,0.0008929130194528644,0.005569192394765507
M1849-1.02,0.0008849390577626826,0.0008849390577626826,0.0008849390577626826,0.005264878280066444
M1858-1.02,0.0008846379502850119,0.0008846379502850119,0.0008846379502850119,0.00623622946187806
M2060-1.02,-0.0008459093680288174,0.0008459093680288174,0.0021027643099010267,0.009537233997339092
M5006-1.02,0.0008433122966666554,0.0008433122966666554,0.0021552724525379873,0.01303240478364135
M0817-1.02,0.0008381696820705122,0.0008381696820705122,0.0025215319442393135,0.018098406302034374
M4988-1.02,-0.0008359640814320799,0.0008359640814320799,0.002269589955126251,0.01241619665804638
M5168-1.02,0.000826213324059943,0.000826213324059943,0.000826213324059943,0.00822071877809745
M5018-1.02,0.0008223380134951636,0.0008223380134951636,0.0029176338564924414,0.01302452100402318
M1093-1.02,-0.0008222370228588745,0.0008222370228588745,0.0010741996143928266,0.0074109134981431395
